Task;Start;Finish;Resource
Job 7;2023-01-01 00:08:00;2023-01-01 00:37:00;Machine 7
Job 7;2023-01-01 00:37:00;2023-01-01 01:02:00;Machine 10
Job 7;2023-01-01 01:02:00;2023-01-01 01:17:00;Machine 4
Job 7;2023-01-01 01:17:00;2023-01-01 01:34:00;Machine 9
Job 7;2023-01-01 01:34:00;2023-01-01 01:56:00;Machine 3
Job 7;2023-01-01 01:56:00;2023-01-01 02:28:00;Machine 8
Job 7;2023-01-01 02:28:00;2023-01-01 02:48:00;Machine 6
Job 7;2023-01-01 02:48:00;2023-01-01 02:59:00;Machine 1
Job 7;2023-01-01 02:59:00;2023-01-01 03:27:00;Machine 2
Job 8;2023-01-01 00:00:00;2023-01-01 00:41:00;Machine 2
Job 8;2023-01-01 00:41:00;2023-01-01 00:51:00;Machine 7
Job 8;2023-01-01 00:51:00;2023-01-01 01:23:00;Machine 9
Job 8;2023-01-01 01:23:00;2023-01-01 01:28:00;Machine 8
Job 8;2023-01-01 01:28:00;2023-01-01 01:49:00;Machine 5
Job 8;2023-01-01 01:49:00;2023-01-01 02:48:00;Machine 10
Job 8;2023-01-01 02:48:00;2023-01-01 03:14:00;Machine 4
Job 8;2023-01-01 03:14:00;2023-01-01 03:24:00;Machine 2
Job 8;2023-01-01 03:24:00;2023-01-01 03:40:00;Machine 2
Job 8;2023-01-01 03:40:00;2023-01-01 04:09:00;Machine 1
Job 9;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 3
Job 9;2023-01-01 00:20:00;2023-01-01 00:27:00;Machine 10
Job 9;2023-01-01 00:27:00;2023-01-01 01:11:00;Machine 6
Job 9;2023-01-01 01:11:00;2023-01-01 01:33:00;Machine 9
Job 9;2023-01-01 01:33:00;2023-01-01 02:06:00;Machine 7
Job 9;2023-01-01 02:06:00;2023-01-01 02:31:00;Machine 4
Job 9;2023-01-01 02:31:00;2023-01-01 03:00:00;Machine 8
Job 9;2023-01-01 03:00:00;2023-01-01 03:12:00;Machine 5
Job 9;2023-01-01 03:12:00;2023-01-01 03:26:00;Machine 1
