Task;Start;Finish;Resource
Job 8;2023-01-01 00:00:00;2023-01-01 00:21:00;Machine 1
Job 8;2023-01-01 00:00:00;2023-01-01 00:17:00;Machine 58
Job 8;2023-01-01 00:00:00;2023-01-01 00:18:00;Machine 59
Job 8;2023-01-01 00:21:00;2023-01-01 00:33:00;Machine 14
Job 8;2023-01-01 00:33:00;2023-01-01 00:49:00;Machine 28
Job 8;2023-01-01 00:49:00;2023-01-01 00:59:00;Machine 39
Job 9;2023-01-01 00:00:00;2023-01-01 00:11:00;Machine 4
Job 9;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 58
Job 9;2023-01-01 00:00:00;2023-01-01 00:10:00;Machine 59
Job 9;2023-01-01 00:00:00;2023-01-01 00:20:00;Machine 60
Job 9;2023-01-01 00:11:00;2023-01-01 00:22:00;Machine 54
Job 9;2023-01-01 00:22:00;2023-01-01 00:35:00;Machine 16
Job 9;2023-01-01 00:35:00;2023-01-01 00:45:00;Machine 27
