15s;13.5;34.7%;3411.00287;5221.00000;68;57;3781.32188;10595;35015
20s;13.7;33.6%;3465.49670;5221.00000;53;64;4788.00000;12091;41814
25s;14.7;32.4%;3531.81335;5221.00000;59;infeasible;14285;52889
30s;15.7;31.4%;3581.63928;5221.00000;38;62;3755.75048;15589;61520
35s;15.9;31.1%;3597.00000;5221.00000;65;56;3889.00000;16442;64689
40s;16.7;30.2%;3643.00000;5221.00000;61;infeasible;17788;73962
45s;17.0;29.4%;3685.05296;5221.00000;38;63;4983.54396;18935;82725
50s;17.3;28.7%;3723.36644;5221.00000;54;cutoff;20382;90751
55s;17.5;28.1%;3754.00000;5221.00000;48;64;3908.00000;21492;99002
60s;17.6;27.4%;3791.89315;5221.00000;61;infeasible;22531;107630
65s;17.7;26.8%;3819.34944;5221.00000;59;infeasible;23348;114642
70s;17.8;26.1%;3857.09818;5221.00000;62;59;4413.47728;24100;123090
76s;17.9;25.5%;3889.26129;5221.00000;47;58;4815.91157;24887;131002
80s;17.9;25.0%;3918.00000;5221.00000;60;62;5168.34095;25496;138442
85s;17.9;24.4%;3948.13976;5221.00000;42;64;4263.60596;26156;146930
90s;17.9;23.9%;3971.92558;5221.00000;57;64;4378.59199;26628;153497
95s;18.0;23.3%;4003.10566;5221.00000;53;61;4168.20742;27221;161779
100s;18.0;22.8%;4031.50000;5221.00000;55;66;4391.00000;27710;170100
105s;18.0;22.3%;4055.62424;5221.00000;50;55;4833.17088;28062;176777
110s;18.0;21.9%;4080.00528;5221.00000;56;54;4275.00000;28414;183663
116s;18.0;21.3%;4109.00000;5221.00000;57;67;4318.50675;28707;191830
120s;18.0;21.0%;4126.46198;5221.00000;55;62;4271.62197;28832;196654
125s;18.1;20.5%;4150.00000;5221.00000;57;57;4952.56811;29058;203703
130s;18.1;20.1%;4173.00000;5221.00000;58;cutoff;29074;210462
135s;18.1;19.6%;4196.00000;5221.00000;53;59;4669.96774;29138;217211
140s;18.1;19.3%;4214.69440;5221.00000;67;61;4606.00000;29145;222264
145s;18.1;18.8%;4237.49007;5221.00000;59;infeasible;29068;228874
151s;18.1;18.4%;4260.94150;5221.00000;45;54;4884.00797;29103;235500
155s;18.1;18.1%;4276.91610;5221.00000;44;58;4626.54853;29055;240354
160s;18.1;17.8%;4293.61186;5221.00000;54;71;4305.00000;28884;245522
165s;18.1;17.4%;4312.88887;5221.00000;16;67;5032.00000;28753;250639
170s;18.2;17.0%;4335.02357;5221.00000;67;infeasible;28535;257311
175s;18.2;16.5%;4358.63834;5221.00000;34;68;4758.33373;28312;263995
180s;18.2;16.1%;4378.58489;5221.00000;42;64;4933.90808;28034;270643
185s;18.2;15.7%;4401.25712;5221.00000;25;74;4802.75091;27744;277441
191s;18.3;15.3%;4422.60612;5221.00000;59;infeasible;27349;283764
195s;18.3;15.0%;4440.00000;5221.00000;64;infeasible;27054;289082
200s;18.3;14.7%;4454.91860;5221.00000;43;58;4988.39499;26837;294130
205s;18.3;14.4%;4470.00000;5221.00000;61;cutoff;26450;299137
210s;18.4;14.1%;4484.84266;5221.00000;72;53;4821.44576;26105;304150
215s;18.4;13.7%;4505.01280;5221.00000;64;cutoff;25520;311068
220s;18.4;13.4%;4520.10672;5221.00000;50;58;4866.99418;25061;316048
226s;18.5;13.0%;4541.74077;5221.00000;58;cutoff;24454;322778
231s;18.5;12.7%;4558.33025;5221.00000;44;64;5182.83810;23880;327925
235s;18.5;12.4%;4573.89235;5221.00000;65;infeasible;23331;332862
240s;18.6;12.1%;4591.28100;5221.00000;59;infeasible;22701;337770
245s;18.6;11.7%;4610.98373;5221.00000;48;65;5160.44783;22002;342659
250s;18.6;11.3%;4630.98769;5221.00000;46;66;4804.90969;21287;347659
255s;18.7;10.9%;4650.55362;5221.00000;39;62;4861.54021;20515;352607
260s;18.7;10.6%;4669.04777;5221.00000;55;58;4953.18471;19684;357467
265s;18.7;10.2%;4688.36776;5221.00000;63;infeasible;18798;362658
271s;18.8;9.80%;4709.38208;5221.00000;43;69;5000.32816;17892;367842
276s;18.8;9.37%;4731.68903;5221.00000;70;infeasible;16863;372926
280s;18.8;9.11%;4745.27828;5221.00000;24;60;5156.29252;16228;376320
286s;18.9;8.62%;4771.00000;5221.00000;66;infeasible;15118;381790
290s;18.9;8.29%;4788.00000;5221.00000;32;62;5124.00000;14390;385234
295s;18.9;7.80%;4814.00000;5221.00000;61;68;4846.00000;13171;390165
301s;18.9;7.22%;4843.92269;5221.00000;25;67;5066.98389;11954;395355
306s;19.0;6.86%;4863.00000;5221.00000;64;infeasible;11010;398664
311s;19.0;6.25%;4894.76658;5221.00000;71;infeasible;9539;403716
316s;19.0;5.80%;4918.00000;5221.00000;55;infeasible;8519;407040
320s;19.1;5.34%;4942.09973;5221.00000;57;52;4965.05023;7449;410601
327s;19.1;4.67%;4977.00000;5221.00000;43;68;5107.09927;5784;415586
331s;19.1;4.02%;5011.23666;5221.00000;62;cutoff;4525;419117
335s;19.1;3.37%;5044.91779;5221.00000;73;infeasible;3177;422415
340s;19.2;2.53%;5089.00000;5221.00000;54;63;5170.70885;1529;425881
