0s;-;100%;0.00000;17222.000000;0;0;H
0s;-;100%;0.00000;16521.000000;0;0;H
0s;-;100%;0.00000;15740.000000;0;0;H
30s;12.5;51.9%;4029.74137;8378.00000;65;61;4939.21071;24416;58252
36s;12.2;51.5%;4061.91122;8378.00000;61;54;4933.99747;27635;63589
40s;11.8;51.0%;4104.88059;8378.00000;64;62;5743.63062;35747;75784
45s;11.6;50.6%;4142.52059;8378.00000;49;57;7313.40930;41230;84923
50s;11.4;49.9%;4197.21456;8378.00000;90;57;4840.57239;47465;96803
55s;11.2;49.3%;4245.05224;8378.00000;40;65;7495.50568;55758;109238
60s;11.0;48.8%;4289.31158;8378.00000;45;69;6774.27386;63815;121779
65s;10.9;48.2%;4336.19632;8378.00000;75;50;4790.29300;71646;134226
70s;10.8;47.8%;4375.67049;8378.00000;82;54;4931.01957;80047;148138
75s;10.8;47.3%;4411.56995;8378.00000;50;66;6854.57863;86551;160812
80s;10.7;47.0%;4438.83427;8378.00000;55;66;5688.05716;93144;170340
85s;10.7;46.6%;4470.41469;8378.00000;87;57;5507.94356;100681;182283
90s;10.6;46.4%;4492.22208;8378.00000;16;95;8269.41857;106395;192035
95s;10.6;46.0%;4522.39946;8378.00000;69;63;5234.77989;114374;205245
100s;10.6;45.8%;4543.08077;8378.00000;75;57;6819.70965;120066;215508
105s;10.5;45.5%;4563.03997;8378.00000;55;55;6098.12803;127044;226347
110s;10.5;45.3%;4582.97760;8378.00000;70;61;5758.56044;133013;237389
115s;10.5;45.1%;4599.19389;8378.00000;24;85;8127.57972;139132;247445
120s;10.4;44.9%;4616.96982;8378.00000;77;58;5026.12045;146244;258302
125s;10.4;44.7%;4633.73201;8378.00000;55;cutoff;150965;268186
131s;10.4;44.5%;4647.44016;8378.00000;54;65;6742.23950;158322;279061
135s;10.3;44.3%;4662.36411;8378.00000;84;54;5175.67178;163020;289157
141s;10.3;44.3%;4667.90716;8378.00000;63;66;7369.65393;165251;293809
145s;10.3;44.2%;4674.33260;8378.00000;52;64;6386.20195;168780;299066
150s;10.3;44.1%;4685.29649;8378.00000;40;65;7564.33671;174193;307517
156s;10.3;43.9%;4698.33573;8378.00000;44;72;7106.14799;180127;317866
160s;10.3;43.8%;4708.74863;8378.00000;74;62;5644.49195;185422;326752
165s;10.3;43.7%;4718.61797;8378.00000;70;infeasible;190048;335774
170s;10.3;43.5%;4729.82240;8378.00000;56;62;7005.65188;195195;344781
175s;10.2;43.4%;4742.85961;8378.00000;49;51;6323.84517;201560;355457
180s;10.2;43.3%;4750.82118;8378.00000;55;infeasible;206713;363079
185s;10.2;43.2%;4759.11876;8378.00000;68;59;5404.49437;210785;371502
190s;10.2;43.1%;4769.07090;8378.00000;82;56;5010.72683;216400;381242
195s;10.2;43.0%;4776.71539;8378.00000;47;63;6393.71781;220465;389353
200s;10.2;42.9%;4786.68945;8378.00000;76;58;6149.13132;225797;398883
205s;10.2;42.8%;4794.90179;8378.00000;96;49;4920.75904;230182;407266
210s;10.1;42.7%;4802.31403;8378.00000;49;61;6987.23106;234719;414876
215s;10.1;42.6%;4811.59791;8378.00000;38;67;7664.35618;239827;424146
220s;10.1;42.5%;4818.28205;8378.00000;79;55;5118.84347;244278;431370
225s;10.1;42.4%;4825.52610;8378.00000;52;55;6559.71015;248552;439929
230s;10.1;42.3%;4832.59341;8378.00000;65;infeasible;253347;447405
235s;10.1;42.2%;4841.11594;8378.00000;49;60;5656.10278;258476;456157
240s;10.1;42.1%;4848.88569;8378.00000;39;64;7253.95489;262848;464555
245s;10.1;42.1%;4854.65958;8378.00000;36;74;6830.21562;266864;471454
250s;10.1;42.0%;4862.15466;8378.00000;97;58;4936.96378;271668;481533
255s;10.0;41.9%;4868.35888;8378.00000;80;cutoff;276442;489250
260s;10.0;41.8%;4875.40910;8378.00000;60;61;6795.87592;281319;499156
265s;10.0;41.7%;4882.09223;8378.00000;57;58;5892.71019;285763;506791
270s;10.0;41.6%;4889.35975;8378.00000;70;infeasible;290314;514527
275s;10.0;41.6%;4895.85773;8378.00000;43;65;5925.57595;294772;522587
280s;10.0;41.5%;4902.87868;8378.00000;83;63;6238.31299;299803;531122
285s;10.0;41.4%;4908.44834;8378.00000;10;83;7535.00000;303744;538568
290s;10.0;41.3%;4914.24707;8378.00000;68;53;5548.79400;307936;545984
292s;10.0;41.1%;4917.19542;8354.0000000;115;307098;*550059
295s;10.0;41.1%;4920.13829;8354.00000;25;63;8331.32792;308268;552801
300s;10.0;41.0%;4925.37535;8354.00000;28;72;7969.78778;310398;557793
305s;10.0;41.0%;4930.12107;8354.00000;76;infeasible;312279;562588
310s;10.0;40.9%;4936.14275;8354.00000;26;74;8012.03247;314554;567801
315s;10.0;40.9%;4941.10735;8354.00000;35;70;8215.55349;316395;572832
321s;10.0;40.8%;4947.54608;8354.00000;73;cutoff;319143;578845
326s;10.1;40.7%;4950.75228;8354.00000;77;51;6642.40458;321149;583443
330s;10.1;40.7%;4955.15356;8354.00000;50;65;5979.01779;322581;587088
335s;10.1;40.6%;4959.93382;8354.00000;83;56;6396.60391;324790;592253
341s;10.1;40.6%;4966.04922;8354.00000;74;64;5072.27898;327432;598300
346s;10.1;40.5%;4970.83103;8354.00000;43;68;6564.12255;329631;603238
351s;10.1;40.4%;4975.64488;8354.00000;74;55;5189.74665;331618;608211
356s;10.1;40.4%;4980.65016;8354.00000;34;61;6944.10140;333685;613165
360s;10.1;40.3%;4985.80996;8354.00000;36;63;7515.99772;335576;618282
365s;10.1;40.3%;4990.62747;8354.00000;25;61;7942.63357;337512;622741
370s;10.1;40.2%;4994.78916;8354.00000;37;62;7938.39777;339402;627520
376s;10.1;40.2%;4998.92167;8354.00000;69;56;5788.19866;341479;632822
381s;10.1;40.1%;5003.98071;8354.00000;79;57;5357.80426;343365;637736
385s;10.2;40.1%;5007.33863;8354.00000;100;53;5442.90869;345339;642322
390s;10.2;40.0%;5012.78716;8354.00000;35;70;6750.17695;347684;647447
395s;10.2;39.9%;5016.69218;8354.00000;60;62;5519.77684;349894;652686
400s;10.2;39.9%;5020.97770;8354.00000;28;57;8228.99616;351961;657775
405s;10.2;39.9%;5024.10149;8354.00000;51;59;7093.57837;353936;662248
410s;10.2;39.8%;5028.60035;8354.00000;57;61;6277.44184;355927;667571
416s;10.2;39.7%;5033.31585;8354.00000;63;infeasible;358071;672842
421s;10.2;39.7%;5037.97496;8354.00000;80;65;5458.73928;359906;677789
426s;10.2;39.6%;5041.88244;8354.00000;37;68;7539.23132;361577;683042
431s;10.2;39.6%;5045.38464;8354.00000;73;infeasible;363663;687453
436s;10.2;39.6%;5049.68091;8354.00000;32;72;7932.48797;365712;692662
440s;10.2;39.5%;5052.61532;8354.00000;81;infeasible;366960;695939
446s;10.2;39.5%;5056.98748;8354.00000;38;70;6456.21772;368862;700905
451s;10.2;39.4%;5060.59482;8354.00000;46;71;7141.90943;370422;705285
455s;10.2;39.4%;5063.85670;8354.00000;36;64;8281.36822;371899;708734
461s;10.3;39.3%;5066.81166;8354.00000;59;56;7246.28128;373807;714078
465s;10.3;39.3%;5069.18266;8354.00000;38;62;7339.02914;375146;717388
471s;10.3;39.3%;5072.69140;8354.00000;68;57;6944.74717;377091;722413
476s;10.3;39.2%;5076.02335;8354.00000;65;infeasible;378928;726798
480s;10.3;39.2%;5078.70401;8354.00000;49;59;6520.83108;380147;729929
485s;10.3;39.2%;5080.71725;8354.00000;56;infeasible;381298;733546
491s;10.3;39.1%;5084.47690;8354.00000;31;70;7844.42477;383267;738640
496s;10.3;39.1%;5086.41912;8354.00000;67;infeasible;384593;741774
500s;10.3;39.1%;5088.73448;8354.00000;47;62;6042.06402;385937;745199
506s;10.3;39.0%;5091.91462;8354.00000;75;64;5328.23236;387470;749739
510s;10.3;39.0%;5093.81991;8354.00000;79;64;5642.22231;388727;752985
515s;10.3;39.0%;5096.74266;8354.00000;64;62;6005.56437;390160;756454
520s;10.3;39.0%;5099.69929;8354.00000;39;69;8201.50713;391473;759937
527s;10.3;38.9%;5102.92852;8354.00000;32;69;7389.61457;393352;764799
531s;10.3;38.9%;5104.96829;8354.00000;70;infeasible;394355;768288
536s;10.3;38.9%;5106.63203;8354.00000;37;63;8008.94386;395514;771323
540s;10.3;38.8%;5108.99904;8354.00000;62;67;6838.41803;396673;774441
545s;10.3;38.8%;5111.51558;8354.00000;52;67;7143.79534;397949;777665
550s;10.3;38.8%;5113.68720;8354.00000;67;cutoff;399050;780969
557s;10.4;38.8%;5116.80564;8354.00000;42;63;6819.15308;401116;785693
561s;10.4;38.7%;5118.88493;8354.00000;83;63;6058.18434;402343;788995
565s;10.4;38.7%;5120.81694;8354.00000;73;67;5873.25160;403489;791823
570s;10.4;38.7%;5122.85817;8354.00000;61;62;6020.13248;404659;795113
575s;10.4;38.6%;5125.58692;8354.00000;81;infeasible;406050;798487
580s;10.4;38.6%;5127.76947;8354.00000;64;infeasible;407105;801543
586s;10.4;38.6%;5130.39124;8354.00000;30;72;8022.17807;408273;804674
591s;10.4;38.6%;5133.37753;8354.00000;24;64;8208.70742;409751;808142
596s;10.4;38.5%;5135.21810;8354.00000;36;56;6586.32167;410859;810948
600s;10.4;38.5%;5137.55872;8354.00000;69;53;6059.92500;412185;814446
605s;10.4;38.5%;5139.38481;8354.00000;50;66;6769.20497;413452;817811
610s;10.4;38.5%;5141.49172;8354.00000;66;infeasible;414947;820878
615s;10.4;38.4%;5143.38318;8354.00000;71;58;5777.38324;416171;824071
621s;10.4;38.4%;5145.38756;8354.00000;34;78;8253.09853;417564;827377
626s;10.4;38.4%;5147.40414;8354.00000;22;76;7858.00000;418762;830836
631s;10.4;38.4%;5149.32167;8354.00000;51;58;6647.29355;419924;833641
637s;10.4;38.3%;5151.04655;8354.00000;56;69;6334.62203;421354;836860
640s;10.4;38.3%;5152.56615;8354.00000;64;infeasible;422033;838586
645s;10.4;38.3%;5154.47252;8354.00000;42;68;8274.24776;423464;841946
651s;10.4;38.3%;5156.60641;8354.00000;79;61;5320.20589;424743;845365
657s;10.4;38.3%;5158.19862;8354.00000;49;57;5871.89891;426064;848590
660s;10.4;38.2%;5159.62183;8354.00000;69;cutoff;426800;850355
665s;10.4;38.2%;5161.47261;8354.00000;80;56;6149.34161;427816;853234
671s;10.5;38.2%;5163.63386;8354.00000;69;infeasible;429170;856601
677s;10.5;38.2%;5165.62749;8354.00000;48;69;7179.90004;430665;859984
682s;10.5;38.1%;5167.08760;8354.00000;13;80;8318.00000;431740;863373
685s;10.5;37.7%;5168.53746;8301.0000000;424326;H864973
691s;10.5;37.7%;5170.21719;8301.00000;61;61;6538.19431;425652;867860
697s;10.5;37.7%;5172.51279;8301.00000;60;66;6584.71481;426782;871364
702s;10.5;37.7%;5174.35946;8301.00000;44;59;6890.71940;427969;874127
707s;10.5;37.6%;5176.34432;8301.00000;41;69;8081.09993;429204;877337
710s;10.5;37.6%;5177.60695;8301.00000;41;71;7131.89538;429874;879062
716s;10.5;37.6%;5179.94182;8301.00000;62;64;5516.83795;431056;882197
723s;10.5;37.6%;5182.25814;8301.00000;78;64;6625.78440;432205;885540
726s;10.5;37.6%;5183.20217;8301.00000;35;72;7530.05770;432719;887276
732s;10.5;37.5%;5184.69738;8301.00000;58;62;6177.67442;433980;890513
735s;10.5;37.5%;5185.84850;8301.00000;66;66;6256.93302;434485;892254
740s;10.5;37.5%;5187.82842;8301.00000;80;64;5446.10707;435558;894956
746s;10.5;37.5%;5189.67701;8301.00000;45;64;6893.02734;436740;898244
750s;10.5;37.5%;5190.45530;8301.00000;45;54;7569.77116;437361;900028
756s;10.5;37.4%;5192.59873;8301.00000;66;infeasible;438631;903401
763s;10.5;37.4%;5194.78347;8301.00000;36;73;7727.86291;439946;906792
766s;10.5;37.4%;5196.08041;8301.00000;81;52;6693.32059;440571;908535
772s;10.5;37.4%;5197.73377;8301.00000;65;61;5702.20777;441680;911809
776s;10.5;37.4%;5198.44009;8301.00000;31;67;7639.97943;442337;913263
781s;10.5;37.4%;5200.23210;8301.00000;77;67;5339.62205;443460;916109
785s;10.5;37.3%;5201.25405;8301.00000;80;54;5614.07757;444016;917917
791s;10.5;37.3%;5203.21006;8301.00000;71;infeasible;445142;921324
797s;10.5;37.3%;5204.75218;8301.00000;40;63;8091.35156;446315;924553
801s;10.5;37.3%;5205.76338;8301.00000;25;65;8067.22895;446826;926141
808s;10.6;37.3%;5207.85227;8301.00000;57;68;6063.94635;448157;929219
811s;10.6;37.3%;5208.73586;8301.00000;71;cutoff;448788;930896
818s;10.6;37.2%;5210.54648;8301.00000;14;77;7277.29584;450006;934107
821s;10.6;37.2%;5211.68829;8301.00000;71;cutoff;450348;935856
828s;10.6;37.2%;5213.13572;8301.00000;70;53;5350.25334;451874;938808
831s;10.6;37.2%;5213.87471;8301.00000;44;56;6833.79123;452490;940620
834s;10.6;36.2%;5214.88386;8170.0000000;427748;H942387
836s;10.6;36.2%;5215.03024;8170.00000;23;71;7521.49633;428264;942404
842s;10.6;36.2%;5215.79370;8170.00000;73;61;5882.91780;428839;943708
845s;10.6;36.1%;5216.81313;8170.00000;39;63;6566.09145;429362;945379
853s;10.6;36.1%;5218.79468;8170.00000;83;infeasible;430615;948653
856s;10.6;36.1%;5219.86338;8170.00000;73;61;5828.67117;431257;950426
860s;10.6;36.1%;5220.75798;8170.00000;65;infeasible;431982;952161
867s;10.6;36.1%;5222.84806;8170.00000;53;62;6531.50877;433235;955716
870s;10.6;36.1%;5223.55687;8170.00000;66;59;6308.19389;433564;957542
876s;10.6;36.0%;5225.12714;8170.00000;58;58;6861.80983;434581;960349
880s;10.6;36.0%;5225.91920;8170.00000;79;58;5806.77160;435126;961922
887s;10.6;36.0%;5227.84799;8170.00000;35;66;8053.41779;436291;965106
891s;10.6;36.0%;5229.04508;8170.00000;61;57;6149.01763;436787;966908
898s;10.6;36.0%;5230.78166;8170.00000;98;49;5577.82474;437875;970176
902s;10.6;36.0%;5231.96660;8170.00000;65;59;7868.22733;438340;971843
905s;10.6;35.9%;5233.23132;8170.00000;80;56;5991.67064;438862;973592
913s;10.6;35.9%;5235.16851;8170.00000;46;59;6743.35377;440032;976825
915s;10.6;35.9%;5235.98307;8170.00000;39;67;6428.47618;440447;978420
922s;10.6;35.9%;5237.30249;8170.00000;68;57;6204.79951;441330;981344
926s;10.6;35.9%;5238.24512;8170.00000;20;73;7948.00000;441971;982733
930s;10.6;35.9%;5239.22525;8170.00000;52;56;5494.78228;442550;984538
938s;10.6;35.9%;5240.92857;8170.00000;67;infeasible;443741;987925
942s;10.6;35.8%;5242.01526;8170.00000;56;62;7062.45010;444377;989428
946s;10.6;35.8%;5242.89315;8170.00000;58;59;6270.73023;444991;991192
950s;10.7;35.8%;5243.91743;8170.00000;29;63;7841.14844;445610;992930
959s;10.7;35.8%;5245.67181;8170.00000;15;70;7724.31464;446736;996384
963s;10.7;35.8%;5246.64001;8170.00000;24;77;7183.43216;447291;998089
966s;10.7;35.8%;5247.68134;8170.00000;73;infeasible;447681;999780
970s;10.7;35.8%;5248.37957;8170.00000;85;62;6440.59818;448091;1000934
977s;10.7;35.7%;5250.04122;8170.00000;43;62;6430.64038;449462;1004171
981s;10.7;35.7%;5250.67884;8170.00000;74;57;5782.57844;450072;1006021
985s;10.7;35.7%;5251.71716;8170.00000;29;76;7674.38457;450659;1007579
993s;10.7;35.7%;5253.58459;8170.00000;66;57;7078.26131;451825;1011016
997s;10.7;35.7%;5254.73424;8170.00000;53;65;6666.79698;452350;1012718
1001s;10.7;35.7%;5255.95720;8170.00000;83;49;5281.17781;452888;1014351
1005s;10.7;35.7%;5256.76833;8170.00000;61;infeasible;453425;1015936
1012s;10.7;35.6%;5257.68437;8170.00000;71;54;5926.25513;453450;1017557
1015s;10.7;35.6%;5257.72130;8170.00000;55;55;6486.69533;453748;1017622
1022s;10.7;35.6%;5259.41170;8170.00000;43;70;6777.00000;454787;1020349
1025s;10.7;35.6%;5260.29592;8170.00000;46;68;6124.75448;455357;1021501
1033s;10.7;35.6%;5261.92192;8170.00000;60;69;6628.82492;456556;1024814
1037s;10.7;35.6%;5262.76078;8170.00000;46;63;7377.88703;457120;1026531
1040s;10.7;35.6%;5263.35614;8170.00000;57;infeasible;457745;1028398
1048s;10.7;35.6%;5265.34663;8170.00000;34;62;7548.04134;459007;1031823
1052s;10.7;35.5%;5266.41936;8170.00000;55;58;6364.82557;459600;1033470
1055s;10.7;35.5%;5267.33095;8170.00000;72;cutoff;460168;1035044
1063s;10.7;35.5%;5269.09853;8170.00000;79;58;6156.69318;461310;1038261
1067s;10.7;35.5%;5270.02348;8170.00000;68;65;6140.87367;461931;1039917
1070s;10.7;35.5%;5270.80991;8170.00000;59;64;6534.37245;462380;1041649
1077s;10.7;35.5%;5273.08687;8170.00000;83;61;5780.09025;463406;1044376
1081s;10.7;35.4%;5273.77658;8170.00000;29;67;7087.24036;464030;1046236
1085s;10.7;35.4%;5274.64060;8170.00000;57;60;7341.37145;464598;1047895
1092s;10.7;35.4%;5276.43655;8170.00000;70;69;5776.01316;465746;1051270
1096s;10.7;35.4%;5277.04093;8170.00000;64;infeasible;466285;1052910
1100s;10.7;35.4%;5278.29583;8170.00000;71;infeasible;466811;1054551
1108s;10.7;35.4%;5280.15635;8170.00000;22;73;7404.24036;467994;1057844
1112s;10.7;35.4%;5281.13063;8170.00000;83;54;6077.70112;468503;1059483
1115s;10.8;35.4%;5281.73966;8170.00000;70;68;5901.35997;469073;1061150
1121s;10.8;35.3%;5283.15618;8170.00000;13;90;8079.48120;469945;1064104
1126s;10.8;35.3%;5283.98926;8170.00000;21;67;7660.02831;470640;1065559
1130s;10.8;35.3%;5284.64471;8170.00000;27;64;8100.63888;471153;1067404
1137s;10.8;35.3%;5286.61578;8170.00000;66;infeasible;472199;1070954
1141s;10.8;35.3%;5287.73509;8170.00000;63;64;7212.44413;472816;1072619
1145s;10.8;35.3%;5288.69989;8170.00000;55;54;7785.70152;473328;1074315
1153s;10.8;35.2%;5290.68370;8170.00000;62;65;6186.07596;474446;1077534
1157s;10.8;35.2%;5291.52258;8170.00000;12;84;7855.34445;474968;1079241
1161s;10.8;35.2%;5292.66570;8170.00000;65;64;5670.63769;475573;1080833
1165s;10.8;35.2%;5293.48444;8170.00000;71;59;5938.03436;476095;1082590
1171s;10.8;35.2%;5294.61977;8170.00000;46;56;7987.90842;477109;1085510
1175s;10.8;35.2%;5295.40931;8170.00000;46;59;7764.26981;477689;1086982
1183s;10.8;35.2%;5296.88745;8170.00000;72;infeasible;478826;1090358
1186s;10.8;35.2%;5297.73574;8170.00000;73;infeasible;479338;1092015
1190s;10.8;35.1%;5298.80325;8170.00000;42;68;6702.15389;479941;1093679
1195s;10.8;35.1%;5299.78157;8170.00000;35;79;7041.86529;480494;1096567
1202s;10.8;35.1%;5301.35949;8170.00000;75;infeasible;481559;1098757
1206s;10.8;35.1%;5301.98605;8170.00000;53;61;6547.59007;482084;1100357
1213s;10.8;35.1%;5302.71545;8170.00000;54;64;6055.44850;482091;1101956
1216s;10.8;35.1%;5302.84888;8170.00000;57;65;6097.28439;482501;1101977
1220s;10.8;35.1%;5303.29021;8170.00000;76;62;5753.74355;483086;1103255
1226s;10.8;35.1%;5304.78496;8170.00000;72;62;6190.40451;484060;1106070
1230s;10.8;35.1%;5305.41842;8170.00000;68;infeasible;484549;1107739
1238s;10.8;35.0%;5307.19753;8170.00000;80;57;6393.68849;485689;1111120
1242s;10.8;35.0%;5308.32143;8170.00000;75;59;5658.65541;486206;1112675
1246s;10.8;35.0%;5309.03165;8170.00000;67;60;5487.86618;486890;1114524
1250s;10.8;35.0%;5309.93446;8170.00000;68;infeasible;487563;1116235
1258s;10.8;35.0%;5311.74515;8170.00000;16;71;8053.00000;488568;1119623
1262s;10.8;35.0%;5312.41548;8170.00000;77;66;6038.96856;489151;1121179
1266s;10.8;35.0%;5313.37996;8170.00000;68;infeasible;489767;1122894
1270s;10.8;35.0%;5314.21445;8170.00000;48;65;6400.56445;490515;1124628
1277s;10.9;34.9%;5315.98668;8170.00000;61;67;5751.09277;491513;1127812
1281s;10.9;34.9%;5316.85006;8170.00000;74;infeasible;492189;1129365
1285s;10.9;34.9%;5317.77412;8170.00000;62;62;6072.15704;492618;1131149
1293s;10.9;34.9%;5319.45480;8170.00000;61;57;6822.22070;493851;1134449
1297s;10.9;34.9%;5320.21690;8170.00000;69;54;6179.74753;494402;1136323
1301s;10.9;34.9%;5321.19540;8170.00000;93;60;5599.27552;494977;1138118
1308s;10.9;34.9%;5322.72703;8170.00000;60;68;6150.45865;496116;1141541
1312s;10.9;34.8%;5323.29467;8170.00000;89;63;5495.61433;496718;1143163
1316s;10.9;34.8%;5324.27967;8170.00000;54;61;6650.37006;497316;1144905
1320s;10.9;34.8%;5325.08160;8170.00000;56;55;5854.25093;497870;1146602
1327s;10.9;34.8%;5326.72332;8170.00000;58;67;7387.38340;498897;1149388
1330s;10.9;34.8%;5327.25697;8170.00000;68;infeasible;499424;1151202
1339s;10.9;34.8%;5328.68758;8170.00000;68;infeasible;500566;1154527
1343s;10.9;34.8%;5329.96180;8170.00000;71;infeasible;501130;1156233
1347s;10.9;34.8%;5330.85902;8170.00000;77;64;5822.28136;501764;1157996
1351s;10.9;34.7%;5331.70670;8170.00000;63;infeasible;502446;1159757
1355s;10.9;34.7%;5332.79537;8170.00000;86;53;5556.79601;502955;1161657
1363s;10.9;34.7%;5334.55692;8170.00000;19;74;8064.84310;504240;1164986
1367s;10.9;34.7%;5335.46352;8170.00000;25;69;8015.00000;504706;1166799
1371s;10.9;34.7%;5336.21185;8170.00000;46;64;8075.43165;505323;1168406
1378s;10.9;34.7%;5337.52644;8170.00000;13;65;7864.40469;506394;1171367
1382s;10.9;34.7%;5338.20966;8170.00000;21;71;7982.47812;507099;1173341
1386s;10.9;34.7%;5339.00827;8170.00000;33;61;5993.24036;507583;1175311
1393s;10.9;34.6%;5340.41044;8170.00000;64;55;5785.84646;508700;1178586
1397s;10.9;34.6%;5341.14155;8170.00000;65;cutoff;509242;1180260
1402s;10.9;34.6%;5341.94539;8170.00000;25;69;7730.36399;509841;1181801
1406s;10.9;34.6%;5342.70444;8170.00000;49;73;6551.15230;510440;1183634
1413s;10.9;34.6%;5344.51756;8170.00000;60;cutoff;511514;1186629
1417s;10.9;34.6%;5345.18492;8170.00000;42;64;6944.03689;512170;1188339
1421s;10.9;34.6%;5345.94596;8170.00000;57;72;6942.56981;512796;1190162
1428s;11.0;34.5%;5347.70441;8170.00000;47;57;5789.65514;513735;1193182
1432s;11.0;34.5%;5348.53625;8170.00000;32;69;6532.94748;514244;1194720
1436s;11.0;34.5%;5349.13888;8170.00000;60;62;6927.44715;514869;1196172
1440s;11.0;34.5%;5350.04230;8170.00000;33;65;7074.34795;515424;1198100
1448s;11.0;34.5%;5351.66151;8170.00000;69;cutoff;516625;1201384
1452s;11.0;34.5%;5352.53595;8170.00000;53;67;7887.43012;517177;1203156
1456s;11.0;34.5%;5353.13527;8170.00000;47;67;6956.95517;517814;1204914
1460s;11.0;34.5%;5353.90740;8170.00000;81;56;5476.03409;518375;1206703
1468s;11.0;34.5%;5355.28091;8170.00000;71;56;5991.41078;519405;1209705
1472s;11.0;34.4%;5356.14043;8170.00000;53;62;6642.22970;519997;1211663
1475s;11.0;34.4%;5356.84201;8170.00000;77;infeasible;520451;1213284
1483s;11.0;34.4%;5358.14312;8170.00000;66;56;6819.70795;521727;1216378
1487s;11.0;34.4%;5358.97374;8170.00000;57;60;6977.97877;522256;1218036
1491s;11.0;34.4%;5359.48095;8170.00000;64;63;5962.03752;523023;1219513
1496s;11.0;34.4%;5360.45451;8170.00000;32;68;6935.15208;523613;1221434
